"site","location","datetime","flag_out_of_water","temperature","actual_conductivity","specific_conductivity","salinity","tds","rdo_concen","rdo_perc_sat","rdo_part_pressure","p_h","p_h_orp","depth","water_density","resistivity","pressure_mbar","pressure_psi","ground_to_sensor_cm","density_gcm3_cor","pressurehead_m","wl_below_surface_m"
"CRC","TR",2022-04-24,"FALSE",6.97375,1545.37083333333,2356.83333333333,1.2,1.5303125,0,0,-0.214583333333333,7.03,-270.00625,139.836458333333,1.001,647.096770833333,118.236483291667,1.71486458333333,134.5,1.001,1.2044721176624,-0.140527882337598
"CRC","TR",2022-04-25,"FALSE",7.00666666666667,1553.26875,2366.5875,1.20020833333333,1.54,0,0,-0.2146875,7.03,-270.1125,141.1759375,1.001,643.805729166667,119.552240958333,1.73394791666667,134.5,1.001,1.21787570832224,-0.127124291677758
"CRC","TR",2022-04-26,"FALSE",7.05041666666667,1559.59479166667,2373.21458333333,1.20958333333333,1.54,0,0,-0.216354166666667,7.03,-269.913541666667,146.189583333333,1.001,641.1934375,124.46406775,1.8051875,134.5,1.001,1.26791236581277,-0.0770876341872297
"CRC","TR",2022-04-27,"FALSE",7.11270833333333,1567.01458333333,2380.21979166667,1.21,1.5496875,0,0,-0.217604166666667,7.03,-271.603125,142.7984375,1.001,638.158854166667,121.144508833333,1.75704166666667,134.5,1.001,1.23409610160437,-0.110903898395626
"CRC","TR",2022-04-28,"FALSE",7.1940625,1575.80208333333,2387.89895833333,1.21489583333333,1.55010416666667,0,0,-0.2178125,7.02489583333333,-271.392708333333,140.333645833333,1.001,634.59875,118.72414675,1.7219375,134.5,1.001,1.20943993319626,-0.135560066803738
"CRC","TR",2022-04-29,"FALSE",7.28270833333333,1584.95208333333,2395.60208333333,1.22,1.5596875,0,0,-0.218229166666667,7.02,-273.951041666667,138.503645833333,1.001,630.9378125,116.929344125,1.69590625,134.5,1.001,1.19115632344793,-0.153843676552068
"CRC","TR",2022-04-30,"FALSE",7.36354166666667,1594.07083333333,2403.81979166667,1.22385416666667,1.56020833333333,0,0,-0.22,7.02,-274.704166666667,138.226354166667,1.001,627.326979166667,116.665043458333,1.69207291666667,134.5,1.001,1.18846389912325,-0.156536100876752
"CRC","TR",2022-05-01,"FALSE",7.42958333333333,1602.03020833333,2411.21770833333,1.23,1.56979166666667,0,0,-0.22,7.02,-275.85,145.561666666667,1.001,624.2103125,123.850717833333,1.79629166666667,134.5,1.001,1.2616641854506,-0.0833358145494041
"CRC","TR",2022-05-02,"FALSE",7.48458333333333,1609.10208333333,2418.03854166667,1.23,1.57,0,0,-0.221145833333333,7.02,-274.529166666667,143.355833333333,1.001,621.465,121.685319708333,1.76488541666667,134.5,1.001,1.23960532855135,-0.10539467144865
"CRC","TR",2022-05-03,"FALSE",7.53354166666667,1616.1,2425.16041666667,1.23875,1.57760416666667,0,0,-0.222395833333333,7.02,-275.648958333333,143.9509375,1.001,618.773541666667,122.269941291667,1.77336458333333,134.5,1.001,1.24556085409562,-0.099439145904376
"CRC","TR",2022-05-04,"FALSE",7.584375,1623.17604166667,2432.22395833333,1.24,1.58,0,0,-0.2225,7.02,-276.045833333333,149.9340625,1.001,616.078645833333,128.131957708333,1.85838541666667,134.5,1.001,1.30527706968821,-0.0397229303117908
"CRC","TR",2022-05-05,"FALSE",7.64145833333333,1630.20520833333,2438.78020833333,1.24354166666667,1.58510416666667,0,0,-0.223645833333333,7.02,-274.657291666667,146.865833333333,1.001,613.421666666667,125.126974041667,1.81480208333333,134.5,1.001,1.27466537573582,-0.070334624264177
"CRC","TR",2022-05-06,"FALSE",7.70197916666667,1637.196875,2445.00208333333,1.25,1.59,0,0,-0.224791666666667,7.02,-274.330208333333,151.465520833333,1.001,610.800625,129.632294916667,1.88014583333333,134.5,1.001,1.32056096755306,-0.0244390324469402
"CRC","TR",2022-05-07,"FALSE",7.7671875,1644.41145833333,2451.23645833333,1.25,1.59114583333333,0,0,-0.225729166666667,7.02,-272.497916666667,162.527708333333,1.001,608.121354166667,140.469340458333,2.03732291666667,134.5,1.001,1.43095768123555,0.0859576812355541
"CRC","TR",2022-05-08,"FALSE",7.83458333333333,1651.59270833333,2457.21979166667,1.25458333333333,1.6,0,0,-0.227395833333333,7.02,-270.270833333333,148.918229166667,1.001,605.4765625,127.135084541667,1.84392708333333,134.5,1.001,1.29512194750706,-0.0498780524929361
"CRC","TR",2022-05-09,"FALSE",7.90125,1658.96458333333,2463.4875,1.26,1.6,0,0,-0.228229166666667,7.02,-272.077083333333,145.780104166667,1.001,602.786354166667,124.064743916667,1.79939583333333,134.5,1.001,1.26384446384395,-0.0811555361560459
"CRC","TR",2022-05-10,"FALSE",7.9671875,1665.94895833333,2469.275,1.26,1.60458333333333,0,0,-0.22875,7.02239583333333,-272.964583333333,143.3971875,1.001,600.259791666667,121.724821166667,1.76545833333333,134.5,1.001,1.24000772892596,-0.104992271074037
"CRC","TR",2022-05-11,"FALSE",8.03208333333333,1673.23125,2475.49375,1.26645833333333,1.61,0,0,-0.228958333333333,7.0215625,-273.346875,139.800520833333,1.001,597.647916666667,118.204163916667,1.71439583333333,134.5,1.001,1.20414288099226,-0.140857119007736
"CRC","TR",2022-05-12,"FALSE",8.10135416666667,1680.69166666667,2481.72916666667,1.27,1.6103125,0,0,-0.23,7.02010416666667,-271.489583333333,136.803020833333,1.001,594.992708333333,115.265973625,1.67178125,134.5,1.001,1.1742116094915,-0.170788390508504
"CRC","TR",2022-05-13,"FALSE",8.17760416666667,1688.471875,2487.796875,1.27,1.61979166666667,0,0,-0.230625,7.02010416666667,-272.873958333333,133.787395833333,1.001,592.253645833333,112.310546333333,1.62891666666667,134.5,1.001,1.14410474509999,-0.200895254900012
"CRC","TR",2022-05-14,"FALSE",8.26802083333333,1696.58541666667,2493.43333333333,1.2790625,1.62,0,0,-0.2321875,7.02125,-273.054166666667,131.336666666667,1.001,589.420208333333,109.912448708333,1.59413541666667,134.5,1.001,1.11967538417575,-0.225324615824251
"CRC","TR",2022-05-15,"FALSE",8.37072916666667,1705.29895833333,2499.028125,1.28,1.62322916666667,0,0,-0.232395833333333,7.02489583333333,-273.459375,129.140104166667,1.001,586.4090625,107.754950875,1.56284375,134.5,1.001,1.09769700735143,-0.247302992648574
"CRC","TR",2022-05-16,"FALSE",8.4846875,1714.66666666667,2504.765625,1.28,1.63,0,0,-0.231354166666667,7.025625,-275.352083333333,138.004791666667,1.001,583.2059375,116.443835291667,1.68886458333333,134.5,1.001,1.18621045702541,-0.158789542974586
"CRC","TR",2022-05-17,"FALSE",8.60916666666667,1724.40208333333,2510.303125,1.28927083333333,1.63,0,0,-0.232291666666667,7.02270833333333,-273.380208333333,140.1578125,1.001,579.9125,118.556086,1.7195,134.5,1.001,1.20772790251154,-0.137272097488456
"CRC","TR",2022-05-18,"FALSE",8.7403125,1734.60625,2515.95729166667,1.29,1.63625,0,0,-0.231875,7.02166666666667,-273.240625,134.254375,1.001,576.500833333333,112.762299375,1.63546875,134.5,1.001,1.14870674211147,-0.196293257888527
"CRC","TR",2022-05-19,"FALSE",8.87625,1744.73541666667,2521.16875,1.29010416666667,1.64,0,0,-0.231875,7.02114583333333,-274.344791666667,143.478645833333,1.001,573.154479166667,121.805978708333,1.76663541666667,134.5,1.001,1.24083447878653,-0.104165521213468
"CRC","TR",2022-05-20,"FALSE",9.01041666666667,1754.69166666667,2526.18645833333,1.29947916666667,1.64,0,0,-0.231666666666667,7.02,-274.178125,136.131770833333,1.001,569.902916666667,114.605221958333,1.66219791666667,134.5,1.001,1.16748054867979,-0.177519451320214
"CRC","TR",2022-05-21,"FALSE",9.13614583333333,1764.325,2531.28645833333,1.3,1.6459375,0,0,-0.231770833333333,7.02,-274.596875,126.678333333333,1.001,566.790208333333,105.345361916667,1.52789583333333,134.5,1.001,1.07315058450003,-0.271849415499974
"CRC","TR",2022-05-22,"FALSE",9.253125,1773.93854166667,2536.97395833333,1.3003125,1.65,0,0,-0.2321875,7.0203125,-274.41875,122.766666666667,1.001,563.718958333333,101.514438666667,1.47233333333333,134.5,1.001,1.034125064533,-0.310874935466998
"CRC","TR",2022-05-23,"FALSE",9.36947916666667,1783.403125,2542.41666666667,1.30979166666667,1.65,0,0,-0.231041666666667,7.02083333333333,-275.45625,122.392083333333,1.001,560.726979166667,101.146716,1.467,134.5,1.001,1.03037908286388,-0.314620917136124
"CRC","TR",2022-05-24,"FALSE",9.4921875,1792.81458333333,2547.321875,1.31,1.6575,0,0,-0.230729166666667,7.02020833333333,-274.951041666667,137.702708333333,1.001,557.783645833333,116.14721525,1.6845625,134.5,1.001,1.18318879603059,-0.161811203969408
"CRC","TR",2022-05-25,"FALSE",9.6153125,1802.36145833333,2552.33125,1.31,1.66,0,0,-0.230625,7.02,-273.535416666667,133.849166666667,1.001,554.82875,112.371594041667,1.62980208333333,134.5,1.001,1.14472663658803,-0.200273363411973
"CRC","TR",2022-05-26,"FALSE",9.73447916666667,1811.58333333333,2557.175,1.3184375,1.66,0,0,-0.231041666666667,7.02,-274.490625,144.8753125,1.001,552.004791666667,123.177756625,1.78653125,134.5,1.001,1.25480874634128,-0.090191253658722
"CRC","TR",2022-05-27,"FALSE",9.84302083333333,1820.421875,2562.14583333333,1.32,1.6665625,0,0,-0.231354166666667,7.02,-275.935416666667,144.920729166667,1.001,549.325729166667,123.217976291667,1.78711458333333,134.5,1.001,1.25521846308634,-0.0897815369136614
"CRC","TR",2022-05-28,"FALSE",9.94489583333333,1828.95104166667,2567.14791666667,1.32,1.67,0,0,-0.230520833333333,7.02,-277.176041666667,139.397083333333,1.001,546.763125,117.811303958333,1.70869791666667,134.5,1.001,1.20014082635748,-0.144859173642525
"CRC","TR",2022-05-29,"FALSE",10.0434375,1837.390625,2572.1625,1.32541666666667,1.67,0,0,-0.230416666666667,7.02,-277.15625,132.267395833333,1.001,544.2509375,110.82960075,1.6074375,134.5,1.001,1.12901838923722,-0.21598161076278
"CRC","TR",2022-05-30,"FALSE",10.1444791666667,1844.39791666667,2575.04583333333,1.32916666666667,1.67041666666667,0,0,-0.230208333333333,7.02,-276.916666666667,123.400729166667,1.001,542.184270833333,102.150053041667,1.48155208333333,134.5,1.001,1.04060005237905,-0.304399947620951
"CRC","TR",2022-05-31,"FALSE",10.2465625,1848.66145833333,2574.00416666667,1.32833333333333,1.67083333333333,0,0,-0.229791666666667,7.02,-277.875,115.390833333333,1.001,540.9340625,94.3122455,1.367875,134.5,1.001,0.960756501685361,-0.384243498314639
"CRC","TR",2022-06-01,"FALSE",10.3491666666667,1851.76145833333,2571.25520833333,1.32604166666667,1.67,0,0,-0.2296875,7.02,-279.539583333333,108.169375,1.001,540.036458333333,87.2393298333333,1.26529166666667,134.5,1.001,0.888704885518272,-0.456295114481728
"CRC","TR",2022-06-02,"FALSE",10.45625,1857.52604166667,2571.978125,1.3278125,1.67104166666667,0,0,-0.2296875,7.01989583333333,-278.688541666667,105.451458333333,1.001,538.3565625,84.5790861666667,1.22670833333333,134.5,1.001,0.861605049380691,-0.483394950619308
"CRC","TR",2022-06-03,"FALSE",10.5709375,1865.921875,2575.78958333333,1.3284375,1.67614583333333,0,0,-0.229895833333333,7.02,-279.141666666667,107.830833333333,1.001,535.9325,86.9017719166667,1.26039583333333,134.5,1.001,0.885266191407942,-0.459733808592058
"CRC","TR",2022-06-04,"FALSE",10.69375,1885.11145833333,2593.91770833333,1.33979166666667,1.68791666666667,0,0,-0.230208333333333,7.02,-279.2375,102.394166666667,1.001,530.47625,81.5791299583333,1.18319791666667,134.5,1.001,0.831044570021438,-0.513955429978562
"CRC","TR",2022-06-05,"FALSE",10.815625,1890.71354166667,2593.271875,1.33916666666667,1.68791666666667,0,0,-0.229479166666667,7.0171875,-280.517708333333,108.867395833333,1.001,528.905,87.915163875,1.27509375,134.5,1.001,0.89558959010938,-0.44941040989062
"CRC","TR",2022-06-06,"FALSE",10.933125,1896.84270833333,2593.71666666667,1.33958333333333,1.68802083333333,0,0,-0.229166666666667,7.01072916666667,-282.496875,109.1925,1.001,527.192916666667,88.2433850833333,1.27985416666667,134.5,1.001,0.898933171403893,-0.446066828596107
"CRC","TR",2022-06-07,"FALSE",11.03875,1905.428125,2598.26666666667,1.34,1.68958333333333,0,0,-0.229583333333333,7.01010416666667,-283.666666666667,138.596770833333,1.001,524.818125,117.044975666667,1.69758333333333,134.5,1.001,1.19233425908998,-0.152665740910019
"CRC","TR",2022-06-08,"FALSE",11.1309375,1913.94583333333,2603.62083333333,1.34479166666667,1.69166666666667,0,0,-0.227395833333333,7.01,-283.955208333333,132.36125,1.001,522.483125,110.951696166667,1.60920833333333,134.5,1.001,1.1302621722133,-0.214737827786703
"CRC","TR",2022-06-09,"FALSE",11.2188541666667,1924.66458333333,2612.246875,1.35114583333333,1.69489583333333,0,0,-0.228333333333333,7.01,-284.905208333333,145.765104166667,1.001,519.6428125,124.085571958333,1.79969791666667,134.5,1.001,1.26405663858693,-0.0809433614130681
"CRC","TR",2022-06-10,"FALSE",11.3055208333333,1936.75208333333,2622.76458333333,1.36,1.70479166666667,0,0,-0.228333333333333,7.01,-287.33125,140.222708333333,1.001,516.32875,118.659508,1.721,134.5,1.001,1.20878145985599,-0.136218540144014
"CRC","TR",2022-06-11,"FALSE",11.3891666666667,1943.47291666667,2626.20208333333,1.36,1.71,0,0,-0.227604166666667,7.01,-287.597916666667,132.378229166667,1.001,514.544375,110.973242416667,1.60952083333333,134.5,1.001,1.13048166332672,-0.214518336673277
"CRC","TR",2022-06-12,"FALSE",11.4686458333333,1948.78541666667,2627.98333333333,1.35958333333333,1.70958333333333,0,0,-0.227604166666667,7.01,-289.503125,124.6015625,1.001,513.141666666667,103.360952291667,1.49911458333333,134.5,1.001,1.05293545295355,-0.292064547046447
"CRC","TR",2022-06-13,"FALSE",11.5453125,1952.2125,2627.434375,1.35802083333333,1.70760416666667,0,0,-0.227395833333333,7.01,-289.430208333333,122.371145833333,1.001,512.246354166667,101.170416875,1.46734375,134.5,1.001,1.03062052308864,-0.314379476911356
"CRC","TR",2022-06-14,"FALSE",11.6211458333333,1953.17083333333,2623.58125,1.3575,1.705,0,0,-0.226458333333333,7.01,-290.453125,141.982083333333,1.001,511.999479166667,120.379616958333,1.74594791666667,134.5,1.001,1.22630416707777,-0.118695832922225
"CRC","TR",2022-06-15,"FALSE",11.6998958333333,1965.18020833333,2634.43125,1.36041666666667,1.71041666666667,0,0,-0.226770833333333,7.01,-291.28125,143.759375,1.001,508.859166666667,122.114808291667,1.77111458333333,134.5,1.001,1.24398051807896,-0.101019481921038
"CRC","TR",2022-06-16,"FALSE",11.7807291666667,1971.321875,2637.1875,1.36770833333333,1.71125,0,0,-0.225833333333333,7.01,-293.136458333333,132.395520833333,1.001,507.272916666667,110.961751083333,1.60935416666667,134.5,1.001,1.13036460139956,-0.214635398600438
"CRC","TR",2022-06-17,"FALSE",11.8660416666667,1977.05520833333,2639.07708333333,1.3696875,1.71760416666667,0,0,-0.227291666666667,7.01,-293.553125,118.1215625,1.001,505.804895833333,96.981825875,1.40659375,134.5,1.001,0.98795145063876,-0.35704854936124
"CRC","TR",2022-06-18,"FALSE",11.9625,1991.86458333333,2652.33958333333,1.37645833333333,1.72552083333333,0,0,-0.22625,7.00989583333333,-293.297916666667,126.9671875,1.001,502.046041666667,105.648445833333,1.53229166666667,134.5,1.001,1.07623809282888,-0.268761907171124
"CRC","TR",2022-06-19,"FALSE",12.0722916666667,2002.02083333333,2658.41458333333,1.38,1.73,0,0,-0.225729166666667,7.00989583333333,-293.888541666667,137.212083333333,1.001,499.496041666667,115.6861255,1.677875,134.5,1.001,1.17849168620329,-0.16650831379671
"CRC","TR",2022-06-20,"FALSE",12.1898958333333,2010.45625,2661.69583333333,1.38,1.73,0,0,-0.224791666666667,7.00989583333333,-294.64375,126.496666666667,1.001,497.400833333333,105.187356083333,1.52560416666667,134.5,1.001,1.07154098300157,-0.273459016998426
"CRC","TR",2022-06-21,"FALSE",12.296049382716,2018.27777777778,2664.9049382716,1.38,1.73,0,0,-0.225061728395062,7.00864197530864,-295.116049382716,115.702592592593,1.001,495.472469135802,94.6119777777778,1.37222222222222,134.5,1.001,0.963809866952123,-0.381190133047877
"CRC","TR",2022-06-22,"FALSE",12.4078571428571,2024.00714285714,2664.96714285714,1.37928571428571,1.72928571428571,0,0,-0.224,7.00685714285714,-295.075714285714,99.2948571428571,1.001,494.071428571429,78.5495014857143,1.13925714285714,134.5,1.001,0.800181820043124,-0.544818179956876
"CRC","TR",2022-06-23,"FALSE",12.5037931034483,2021.78103448276,2655.61724137931,1.37637931034483,1.7251724137931,0,0,-0.223793103448276,7.00086206896552,-294.474137931034,93.1977586206897,1.00093103448276,494.636379310345,72.5737137931034,1.05258620689655,134.5,1.00093103448276,0.739359466694371,-0.605640533305629
"CRC","TR",2022-06-24,"FALSE",12.5871111111111,2029.25333333333,2659.86,1.38088888888889,1.72977777777778,0,0,-0.222,7.00177777777778,-295.073333333333,91.9828888888889,1.00077777777778,492.827333333333,71.3826304888889,1.03531111111111,134.5,1.00077777777778,0.727330086718771,-0.617669913281229
"CRC","TR",2022-06-25,"FALSE",12.636,2044.33333333333,2676.39333333333,1.39,1.74,0,0,-0.222666666666667,6.99466666666667,-294.8,85.2573333333333,1.001,489.156666666667,64.7973304,0.9398,134.5,1.001,0.660088794870805,-0.684911205129195
"CRC","TR",2022-07-07,"FALSE",13.6486666666667,2124.19333333333,2712.20666666667,1.41,1.76,0,0,-0.217333333333333,6.98933333333333,-296.84,110.297333333333,1,470.768666666667,89.3198357333333,1.29546666666667,134.5,1,0.910808846378053,-0.434191153621947
"CRC","TR",2022-07-08,"FALSE",13.6933333333333,2128.0125,2714.15104166667,1.41,1.7603125,0,0,-0.2165625,6.99,-298.910416666667,108.17125,1,469.9221875,87.2436390833333,1.26535416666667,134.5,1,0.889637532524698,-0.455362467475302
"CRC","TR",2022-07-09,"FALSE",13.7720833333333,2133.42291666667,2715.83645833333,1.41,1.76666666666667,0,0,-0.215520833333333,6.99,-301.769791666667,119.624479166667,1,468.730208333333,98.4613350416667,1.42805208333333,134.5,1,1.00402619693439,-0.340973803065607
"CRC","TR",2022-07-10,"FALSE",13.855625,2138.871875,2717.259375,1.41239583333333,1.76927083333333,0,0,-0.214791666666667,6.99,-303.677083333333,135.973541666667,1,467.537395833333,114.481690125,1.66040625,134.5,1,1.16738835509578,-0.177611644904223
"CRC","TR",2022-07-11,"FALSE",13.9377083333333,2145.00833333333,2719.63229166667,1.41958333333333,1.77,0,0,-0.214270833333333,6.988125,-310.394791666667,121.781145833333,1,466.1990625,100.572149333333,1.45866666666667,134.5,1,1.02555051249237,-0.319449487507627
"CRC","TR",2022-07-12,"FALSE",14.0158333333333,2149.52708333333,2720.21979166667,1.41927083333333,1.76916666666667,0,0,-0.214791666666667,6.98083333333333,-314.4375,108.468958333333,1,465.22,87.5345134583333,1.26957291666667,134.5,1,0.892603625685972,-0.452396374314028
"CRC","TR",2022-07-13,"FALSE",14.0853125,2154.24375,2721.62083333333,1.41958333333333,1.76958333333333,0,0,-0.21375,6.98,-320.31875,98.9822916666667,1,464.201875,78.240897625,1.13478125,134.5,1,0.797835118261588,-0.547164881738412
"CRC","TR",2022-07-14,"FALSE",14.1536458333333,2158.63020833333,2722.6875,1.41875,1.76875,0,0,-0.213645833333333,6.98,-321.809375,106.0109375,1,463.259583333333,85.127079125,1.23465625,134.5,1,0.868054627472174,-0.476945372527826
"CRC","TR",2022-07-15,"FALSE",14.2180208333333,2165.4875,2727.08125,1.4196875,1.77,0,0,-0.212291666666667,6.98,-322.402083333333,97.38375,1,461.789895833333,76.6737670416667,1.11205208333333,134.5,1,0.781854833624802,-0.563145166375198
"CRC","TR",2022-07-16,"FALSE",14.2804166666667,2170.85104166667,2729.75833333333,1.42,1.77197916666667,0,0,-0.212604166666667,6.97614583333333,-323.9125,89.1014583333333,1,460.649791666667,68.5572946666667,0.994333333333333,134.5,1,0.699089848895052,-0.645910151104948
"CRC","TR",2022-07-17,"FALSE",14.3390625,2175.578125,2731.8375,1.42083333333333,1.778125,0,0,-0.211875,6.97,-325.265625,91.974375,1,459.649270833333,71.3748259583333,1.03519791666667,134.5,1,0.727820672281904,-0.617179327718096
"CRC","TR",2022-07-18,"FALSE",14.3976041666667,2173.97708333333,2725.996875,1.41927083333333,1.770625,0,0,-0.212395833333333,6.9659375,-325.8,132.477395833333,1,459.988541666667,111.055836375,1.61071875,134.5,1,1.13245436897411,-0.212545631025886
"CRC","TR",2022-07-19,"FALSE",14.4397959183673,2180.70408163265,2731.68571428571,1.42,1.77755102040816,0,0,-0.211632653061224,6.94224489795918,-325.722448979592,125.427346938776,1,458.567346938776,104.148064653061,1.5105306122449,134.5,1,1.06201470077,-0.28298529923
"CRC","TR",2022-07-19,"TRUE",14.4676595744681,2184.44680851064,2734.56595744681,1.42702127659574,1.78,0,0,-0.211489361702128,6.93,-325.334042553191,120.826595744681,1,457.781276595745,99.6401288510638,1.44514893617021,134.5,1,1.0160465485264,-0.328953451473604
"CRC","TR",2022-07-20,"TRUE",14.6022580645161,2170.63655913978,2709.10752688172,1.41451612903226,1.76204301075269,0.111290322580645,1.16172043010753,1.52784946236559,6.90913978494624,-288.478494623656,110.807204301075,1,460.898064516129,89.8192268387097,1.30270967741935,134.5,1,0.915901218445745,-0.429098781554255
"CRC","TR",2022-07-21,"TRUE",14.6,2080.62604166667,2596.346875,1.34916666666667,1.688125,0.120625,1.2346875,1.811875,6.83927083333333,-44.1802083333333,103.264270833333,1,480.626875,82.395014625,1.19503125,134.5,1,0.84019532281666,-0.50480467718334
"CRC","TR",2022-07-22,"TRUE",14.63625,2089.2125,2604.82291666667,1.35322916666667,1.69114583333333,0,0,-0.205625,6.82666666666667,-107.6,91.1692708333333,1,478.650104166667,70.5481681666667,1.02320833333333,134.5,1,0.719391108754434,-0.625608891245566
"CRC","TR",2022-07-23,"TRUE",14.7015625,2096.68541666667,2610.11458333333,1.36,1.69875,0,0,-0.2221875,6.83,-222.538541666667,82.8989583333333,1,476.9425,62.447496375,0.90571875,134.5,1,0.636787245134679,-0.708212754865321
"CRC","TR",2022-07-24,"TRUE",14.7734375,2103.8625,2614.53958333333,1.36010416666667,1.70010416666667,0,0,-0.222604166666667,6.83,-271.944791666667,79.1080208333333,1,475.318229166667,58.7336410833333,0.851854166666667,134.5,1,0.598916460599015,-0.746083539400985
"CRC","TR",2022-07-25,"TRUE",14.8491666666667,2113.63541666667,2622,1.3640625,1.70416666666667,0,0,-0.220729166666667,6.838125,-303.009375,73.2009375,1,473.1215625,52.9470365416667,0.767927083333333,134.5,1,0.539909515906723,-0.805090484093277
"CRC","TR",2022-07-26,"TRUE",14.923125,2126.57604166667,2633.4125,1.37020833333333,1.71083333333333,0,0,-0.2209375,6.83927083333333,-322.069791666667,66.1053125,1,470.241770833333,45.9911888333333,0.667041666666667,134.5,1,0.468979609074794,-0.876020390925206
"CRC","TR",2022-07-27,"TRUE",14.9963541666667,2133.96458333333,2637.99895833333,1.3715625,1.71427083333333,0,0,-0.219791666666667,6.84177083333333,-331.669791666667,60.9525,1,468.6165625,40.9457752916667,0.593864583333333,134.5,1,0.417530709178636,-0.927469290821364
"CRC","TR",2022-07-28,"FALSE",15.08375,2140.93541666667,2641.17708333333,1.376875,1.716875,0,0,-0.217291666666667,6.85,-336.135416666667,59.7427083333333,1,467.089791666667,39.7571405,0.576625,134.5,1,0.405410007494914,-0.939589992505086
"CRC","TR",2022-07-28,"TRUE",15.0497916666667,2140.26666666667,2642.46875,1.375625,1.71979166666667,0,0,-0.218125,6.85,-335.58125,59.6764583333333,1,467.2325,39.696811,0.57575,134.5,1,0.404794817802206,-0.940205182197794
"CRC","TR",2022-07-29,"FALSE",15.1322916666667,2149.1875,2648.34895833333,1.38010416666667,1.7209375,0,0,-0.216979166666667,6.85,-337.276041666667,54.4586458333333,1,465.291770833333,34.5889133333333,0.501666666666667,134.5,1,0.352708757152884,-0.992291242847116
"CRC","TR",2022-07-30,"FALSE",15.1926041666667,2156.46145833333,2653.525,1.38104166666667,1.72458333333333,0,0,-0.216770833333333,6.85,-340.128125,50.5054166666667,1,463.722291666667,30.7134611666667,0.445458333333333,134.5,1,0.31319014308318,-1.03180985691682
"CRC","TR",2022-07-31,"FALSE",15.2485416666667,2164.21354166667,2659.55416666667,1.3853125,1.73,0,0,-0.21625,6.85229166666667,-336.964583333333,46.61375,1,462.061979166667,26.8969020833333,0.390104166666667,134.5,1,0.274272071332548,-1.07072792866745
"CRC","TR",2022-08-01,"FALSE",15.3,2171.06145833333,2664.75104166667,1.3896875,1.73125,0,0,-0.2146875,6.85958333333333,-338.7375,43.7464583333333,1,460.606875,24.0922985416667,0.349427083333333,134.5,1,0.24567307430842,-1.09932692569158
"CRC","TR",2022-08-02,"FALSE",15.3453125,2175.92604166667,2667.88645833333,1.39041666666667,1.73291666666667,0,0,-0.2134375,6.86,-341.921875,40.9269791666667,1,459.578333333333,21.3315057083333,0.309385416666667,134.5,1,0.217520822180187,-1.12747917781981
"CRC","TR",2022-08-03,"FALSE",15.3872916666667,2180.55,2670.92083333333,1.39020833333333,1.7378125,0,0,-0.213333333333333,6.86,-330.141666666667,38.2222916666667,1,458.603229166667,18.682753375,0.27096875,134.5,1,0.190511065195556,-1.15448893480444
"CRC","TR",2022-08-04,"FALSE",15.4284375,2185.609375,2674.55416666667,1.39177083333333,1.7396875,0,0,-0.213958333333333,6.85979166666667,-346.5125,35.5364583333333,1,457.53875,16.049801625,0.23278125,134.5,1,0.16366242932092,-1.18133757067908
"CRC","TR",2022-08-05,"FALSE",15.4710416666667,2190.53645833333,2677.921875,1.39802083333333,1.74020833333333,0,0,-0.212916666666667,6.86,-349.175,33.8488541666667,1,456.51,14.39720425,0.2088125,134.5,1,0.146810625952797,-1.1981893740472
"CRC","TR",2022-08-06,"FALSE",15.5180208333333,2193.94791666667,2679.15833333333,1.39875,1.74072916666667,0,0,-0.211041666666667,6.86,-365.473958333333,58.3480208333333,1,455.801458333333,38.3946992916667,0.556864583333333,134.5,1,0.391516973601247,-0.953483026398753
"CRC","TR",2022-08-07,"FALSE",15.5689583333333,2201.39166666667,2685.07083333333,1.4,1.74489583333333,0,0,-0.211875,6.86020833333333,-365.989583333333,66.6329166666667,1,454.259375,46.51835375,0.6746875,134.5,1,0.474355195199176,-0.870644804800824
"CRC","TR",2022-08-08,"FALSE",15.6247916666667,2208.10729166667,2689.77395833333,1.40104166666667,1.75,0,0,-0.211458333333333,6.86760416666667,-360.571875,65.7380208333333,1,452.8775,45.63926675,0.6619375,134.5,1,0.465391002533995,-0.879608997466005
"CRC","TR",2022-08-09,"FALSE",15.6859375,2215.221875,2694.57916666667,1.40583333333333,1.75072916666667,0,0,-0.211979166666667,6.87,-344.102083333333,79.3529166666667,1,451.4234375,58.982859375,0.85546875,134.5,1,0.601457779924847,-0.743542220075153
"CRC","TR",2022-08-10,"FALSE",15.7528125,2223.36145833333,2700.28333333333,1.41,1.75458333333333,0,0,-0.2103125,6.87,-337.297916666667,90.3988541666667,1,449.770729166667,69.8048225416667,1.01242708333333,134.5,1,0.711811092897846,-0.633188907102153
"CRC","TR",2022-08-11,"FALSE",15.8248958333333,2231.46041666667,2705.58125,1.410625,1.76,0,0,-0.2109375,6.87,-334.783333333333,88.03625,1,448.1384375,67.4900370833333,0.978854166666667,134.5,1,0.688206850283566,-0.656793149716434
"CRC","TR",2022-08-12,"FALSE",15.896875,2239.23020833333,2710.50416666667,1.413125,1.76083333333333,0,0,-0.210416666666667,6.87,-326.58125,83.1389583333333,1,446.583229166667,62.6916872083333,0.909260416666667,134.5,1,0.639277298652785,-0.705722701347215
