date,time_lst,predicted_m,preliminary_m,verified_m,datetime,station
4/8/2022,03:00:00,-,-,174.574,2022-04-08T07:00:00Z,Marblehead
4/8/2022,04:00:00,-,-,174.595,2022-04-08T08:00:00Z,Marblehead
4/8/2022,05:00:00,-,-,174.519,2022-04-08T09:00:00Z,Marblehead
4/8/2022,06:00:00,-,-,174.497,2022-04-08T10:00:00Z,Marblehead
4/8/2022,07:00:00,-,-,174.486,2022-04-08T11:00:00Z,Marblehead
4/8/2022,08:00:00,-,-,174.543,2022-04-08T12:00:00Z,Marblehead
4/8/2022,09:00:00,-,-,174.53,2022-04-08T13:00:00Z,Marblehead
4/8/2022,10:00:00,-,-,174.544,2022-04-08T14:00:00Z,Marblehead
4/8/2022,11:00:00,-,-,174.565,2022-04-08T15:00:00Z,Marblehead
4/8/2022,12:00:00,-,-,174.587,2022-04-08T16:00:00Z,Marblehead
4/8/2022,13:00:00,-,-,174.597,2022-04-08T17:00:00Z,Marblehead
4/8/2022,14:00:00,-,-,174.616,2022-04-08T18:00:00Z,Marblehead
4/8/2022,15:00:00,-,-,174.649,2022-04-08T19:00:00Z,Marblehead
4/8/2022,16:00:00,-,-,174.598,2022-04-08T20:00:00Z,Marblehead
4/8/2022,17:00:00,-,-,174.561,2022-04-08T21:00:00Z,Marblehead
4/8/2022,18:00:00,-,-,174.549,2022-04-08T22:00:00Z,Marblehead
4/8/2022,19:00:00,-,-,174.576,2022-04-08T23:00:00Z,Marblehead
4/8/2022,20:00:00,-,-,174.51,2022-04-09T00:00:00Z,Marblehead
4/8/2022,21:00:00,-,-,174.533,2022-04-09T01:00:00Z,Marblehead
4/8/2022,22:00:00,-,-,174.501,2022-04-09T02:00:00Z,Marblehead
4/8/2022,23:00:00,-,-,174.546,2022-04-09T03:00:00Z,Marblehead
4/9/2022,00:00:00,-,-,174.54,2022-04-09T04:00:00Z,Marblehead
4/9/2022,01:00:00,-,-,174.573,2022-04-09T05:00:00Z,Marblehead
4/9/2022,02:00:00,-,-,174.557,2022-04-09T06:00:00Z,Marblehead
4/9/2022,03:00:00,-,-,174.59,2022-04-09T07:00:00Z,Marblehead
4/9/2022,04:00:00,-,-,174.567,2022-04-09T08:00:00Z,Marblehead
4/9/2022,05:00:00,-,-,174.554,2022-04-09T09:00:00Z,Marblehead
4/9/2022,06:00:00,-,-,174.574,2022-04-09T10:00:00Z,Marblehead
4/9/2022,07:00:00,-,-,174.561,2022-04-09T11:00:00Z,Marblehead
4/9/2022,08:00:00,-,-,174.55,2022-04-09T12:00:00Z,Marblehead
4/9/2022,09:00:00,-,-,174.518,2022-04-09T13:00:00Z,Marblehead
4/9/2022,10:00:00,-,-,174.522,2022-04-09T14:00:00Z,Marblehead
4/9/2022,11:00:00,-,-,174.507,2022-04-09T15:00:00Z,Marblehead
4/9/2022,12:00:00,-,-,174.527,2022-04-09T16:00:00Z,Marblehead
4/9/2022,13:00:00,-,-,174.524,2022-04-09T17:00:00Z,Marblehead
4/9/2022,14:00:00,-,-,174.526,2022-04-09T18:00:00Z,Marblehead
4/9/2022,15:00:00,-,-,174.549,2022-04-09T19:00:00Z,Marblehead
4/9/2022,16:00:00,-,-,174.581,2022-04-09T20:00:00Z,Marblehead
4/9/2022,17:00:00,-,-,174.578,2022-04-09T21:00:00Z,Marblehead
4/9/2022,18:00:00,-,-,174.57,2022-04-09T22:00:00Z,Marblehead
4/9/2022,19:00:00,-,-,174.567,2022-04-09T23:00:00Z,Marblehead
4/9/2022,20:00:00,-,-,174.55,2022-04-10T00:00:00Z,Marblehead
4/9/2022,21:00:00,-,-,174.526,2022-04-10T01:00:00Z,Marblehead
4/9/2022,22:00:00,-,-,174.538,2022-04-10T02:00:00Z,Marblehead
4/9/2022,23:00:00,-,-,174.52,2022-04-10T03:00:00Z,Marblehead
4/10/2022,00:00:00,-,-,174.523,2022-04-10T04:00:00Z,Marblehead
4/10/2022,01:00:00,-,-,174.559,2022-04-10T05:00:00Z,Marblehead
4/10/2022,02:00:00,-,-,174.559,2022-04-10T06:00:00Z,Marblehead
4/10/2022,03:00:00,-,-,174.533,2022-04-10T07:00:00Z,Marblehead
4/10/2022,04:00:00,-,-,174.536,2022-04-10T08:00:00Z,Marblehead
4/10/2022,05:00:00,-,-,174.57,2022-04-10T09:00:00Z,Marblehead
4/10/2022,06:00:00,-,-,174.557,2022-04-10T10:00:00Z,Marblehead
4/10/2022,07:00:00,-,-,174.552,2022-04-10T11:00:00Z,Marblehead
4/10/2022,08:00:00,-,-,174.526,2022-04-10T12:00:00Z,Marblehead
4/10/2022,09:00:00,-,-,174.506,2022-04-10T13:00:00Z,Marblehead
4/10/2022,10:00:00,-,-,174.493,2022-04-10T14:00:00Z,Marblehead
4/10/2022,11:00:00,-,-,174.514,2022-04-10T15:00:00Z,Marblehead
4/10/2022,12:00:00,-,-,174.521,2022-04-10T16:00:00Z,Marblehead
4/10/2022,13:00:00,-,-,174.53,2022-04-10T17:00:00Z,Marblehead
4/10/2022,14:00:00,-,-,174.553,2022-04-10T18:00:00Z,Marblehead
4/10/2022,15:00:00,-,-,174.577,2022-04-10T19:00:00Z,Marblehead
4/10/2022,16:00:00,-,-,174.595,2022-04-10T20:00:00Z,Marblehead
4/10/2022,17:00:00,-,-,174.613,2022-04-10T21:00:00Z,Marblehead
4/10/2022,18:00:00,-,-,174.61,2022-04-10T22:00:00Z,Marblehead
4/10/2022,19:00:00,-,-,174.602,2022-04-10T23:00:00Z,Marblehead
4/10/2022,20:00:00,-,-,174.582,2022-04-11T00:00:00Z,Marblehead
4/10/2022,21:00:00,-,-,174.586,2022-04-11T01:00:00Z,Marblehead
4/10/2022,22:00:00,-,-,174.573,2022-04-11T02:00:00Z,Marblehead
4/10/2022,23:00:00,-,-,174.568,2022-04-11T03:00:00Z,Marblehead
4/11/2022,00:00:00,-,-,174.613,2022-04-11T04:00:00Z,Marblehead
4/11/2022,01:00:00,-,-,174.631,2022-04-11T05:00:00Z,Marblehead
4/11/2022,02:00:00,-,-,174.653,2022-04-11T06:00:00Z,Marblehead
4/11/2022,03:00:00,-,-,174.633,2022-04-11T07:00:00Z,Marblehead
4/11/2022,04:00:00,-,-,174.654,2022-04-11T08:00:00Z,Marblehead
4/11/2022,05:00:00,-,-,174.687,2022-04-11T09:00:00Z,Marblehead
4/11/2022,06:00:00,-,-,174.7,2022-04-11T10:00:00Z,Marblehead
4/11/2022,07:00:00,-,-,174.672,2022-04-11T11:00:00Z,Marblehead
4/11/2022,08:00:00,-,-,174.655,2022-04-11T12:00:00Z,Marblehead
4/11/2022,09:00:00,-,-,174.632,2022-04-11T13:00:00Z,Marblehead
4/11/2022,10:00:00,-,-,174.617,2022-04-11T14:00:00Z,Marblehead
4/11/2022,11:00:00,-,-,174.596,2022-04-11T15:00:00Z,Marblehead
4/11/2022,12:00:00,-,-,174.56,2022-04-11T16:00:00Z,Marblehead
4/11/2022,13:00:00,-,-,174.537,2022-04-11T17:00:00Z,Marblehead
4/11/2022,14:00:00,-,-,174.556,2022-04-11T18:00:00Z,Marblehead
4/11/2022,15:00:00,-,-,174.525,2022-04-11T19:00:00Z,Marblehead
4/11/2022,16:00:00,-,-,174.518,2022-04-11T20:00:00Z,Marblehead
4/11/2022,17:00:00,-,-,174.566,2022-04-11T21:00:00Z,Marblehead
4/11/2022,18:00:00,-,-,174.585,2022-04-11T22:00:00Z,Marblehead
4/11/2022,19:00:00,-,-,174.552,2022-04-11T23:00:00Z,Marblehead
4/11/2022,20:00:00,-,-,174.54,2022-04-12T00:00:00Z,Marblehead
4/11/2022,21:00:00,-,-,174.525,2022-04-12T01:00:00Z,Marblehead
4/11/2022,22:00:00,-,-,174.566,2022-04-12T02:00:00Z,Marblehead
4/11/2022,23:00:00,-,-,174.63,2022-04-12T03:00:00Z,Marblehead
4/12/2022,00:00:00,-,-,174.608,2022-04-12T04:00:00Z,Marblehead
4/12/2022,01:00:00,-,-,174.59,2022-04-12T05:00:00Z,Marblehead
4/12/2022,02:00:00,-,-,174.557,2022-04-12T06:00:00Z,Marblehead
4/12/2022,03:00:00,-,-,174.629,2022-04-12T07:00:00Z,Marblehead
4/12/2022,04:00:00,-,-,174.558,2022-04-12T08:00:00Z,Marblehead
4/12/2022,05:00:00,-,-,174.582,2022-04-12T09:00:00Z,Marblehead
4/12/2022,06:00:00,-,-,174.585,2022-04-12T10:00:00Z,Marblehead
4/12/2022,07:00:00,-,-,174.587,2022-04-12T11:00:00Z,Marblehead
4/12/2022,08:00:00,-,-,174.556,2022-04-12T12:00:00Z,Marblehead
4/12/2022,09:00:00,-,-,174.597,2022-04-12T13:00:00Z,Marblehead
4/12/2022,10:00:00,-,-,174.602,2022-04-12T14:00:00Z,Marblehead
4/12/2022,11:00:00,-,-,174.605,2022-04-12T15:00:00Z,Marblehead
4/12/2022,12:00:00,-,-,174.588,2022-04-12T16:00:00Z,Marblehead
4/12/2022,13:00:00,-,-,174.607,2022-04-12T17:00:00Z,Marblehead
4/12/2022,14:00:00,-,-,174.626,2022-04-12T18:00:00Z,Marblehead
4/12/2022,15:00:00,-,-,174.638,2022-04-12T19:00:00Z,Marblehead
4/12/2022,16:00:00,-,-,174.633,2022-04-12T20:00:00Z,Marblehead
4/12/2022,17:00:00,-,-,174.619,2022-04-12T21:00:00Z,Marblehead
4/12/2022,18:00:00,-,-,174.647,2022-04-12T22:00:00Z,Marblehead
4/12/2022,19:00:00,-,-,174.593,2022-04-12T23:00:00Z,Marblehead
4/12/2022,20:00:00,-,-,174.624,2022-04-13T00:00:00Z,Marblehead
4/12/2022,21:00:00,-,-,174.607,2022-04-13T01:00:00Z,Marblehead
4/12/2022,22:00:00,-,-,174.6,2022-04-13T02:00:00Z,Marblehead
4/12/2022,23:00:00,-,-,174.599,2022-04-13T03:00:00Z,Marblehead
4/13/2022,00:00:00,-,-,174.646,2022-04-13T04:00:00Z,Marblehead
4/13/2022,01:00:00,-,-,174.616,2022-04-13T05:00:00Z,Marblehead
4/13/2022,02:00:00,-,-,174.621,2022-04-13T06:00:00Z,Marblehead
4/13/2022,03:00:00,-,-,174.65,2022-04-13T07:00:00Z,Marblehead
4/13/2022,04:00:00,-,-,174.662,2022-04-13T08:00:00Z,Marblehead
4/13/2022,05:00:00,-,-,174.647,2022-04-13T09:00:00Z,Marblehead
4/13/2022,06:00:00,-,-,174.616,2022-04-13T10:00:00Z,Marblehead
4/13/2022,07:00:00,-,-,174.646,2022-04-13T11:00:00Z,Marblehead
4/13/2022,08:00:00,-,-,174.581,2022-04-13T12:00:00Z,Marblehead
4/13/2022,09:00:00,-,-,174.594,2022-04-13T13:00:00Z,Marblehead
4/13/2022,10:00:00,-,-,174.567,2022-04-13T14:00:00Z,Marblehead
4/13/2022,11:00:00,-,-,174.56,2022-04-13T15:00:00Z,Marblehead
4/13/2022,12:00:00,-,-,174.511,2022-04-13T16:00:00Z,Marblehead
4/13/2022,13:00:00,-,-,174.531,2022-04-13T17:00:00Z,Marblehead
4/13/2022,14:00:00,-,-,174.491,2022-04-13T18:00:00Z,Marblehead
4/13/2022,15:00:00,-,-,174.53,2022-04-13T19:00:00Z,Marblehead
4/13/2022,16:00:00,-,-,174.571,2022-04-13T20:00:00Z,Marblehead
4/13/2022,17:00:00,-,-,174.616,2022-04-13T21:00:00Z,Marblehead
4/13/2022,18:00:00,-,-,174.612,2022-04-13T22:00:00Z,Marblehead
4/13/2022,19:00:00,-,-,174.612,2022-04-13T23:00:00Z,Marblehead
4/13/2022,20:00:00,-,-,174.62,2022-04-14T00:00:00Z,Marblehead
4/13/2022,21:00:00,-,-,174.64,2022-04-14T01:00:00Z,Marblehead
4/13/2022,22:00:00,-,-,174.576,2022-04-14T02:00:00Z,Marblehead
4/13/2022,23:00:00,-,-,174.548,2022-04-14T03:00:00Z,Marblehead
4/14/2022,00:00:00,-,-,174.574,2022-04-14T04:00:00Z,Marblehead
4/14/2022,01:00:00,-,-,174.484,2022-04-14T05:00:00Z,Marblehead
4/14/2022,02:00:00,-,-,174.483,2022-04-14T06:00:00Z,Marblehead
4/14/2022,03:00:00,-,-,174.552,2022-04-14T07:00:00Z,Marblehead
4/14/2022,04:00:00,-,-,174.632,2022-04-14T08:00:00Z,Marblehead
4/14/2022,05:00:00,-,-,174.542,2022-04-14T09:00:00Z,Marblehead
4/14/2022,06:00:00,-,-,174.678,2022-04-14T10:00:00Z,Marblehead
4/14/2022,07:00:00,-,-,174.578,2022-04-14T11:00:00Z,Marblehead
4/14/2022,08:00:00,-,-,174.47,2022-04-14T12:00:00Z,Marblehead
4/14/2022,09:00:00,-,-,174.441,2022-04-14T13:00:00Z,Marblehead
4/14/2022,10:00:00,-,-,174.437,2022-04-14T14:00:00Z,Marblehead
4/14/2022,11:00:00,-,-,174.323,2022-04-14T15:00:00Z,Marblehead
4/14/2022,12:00:00,-,-,174.338,2022-04-14T16:00:00Z,Marblehead
4/14/2022,13:00:00,-,-,174.377,2022-04-14T17:00:00Z,Marblehead
4/14/2022,14:00:00,-,-,174.367,2022-04-14T18:00:00Z,Marblehead
4/14/2022,15:00:00,-,-,174.365,2022-04-14T19:00:00Z,Marblehead
4/14/2022,16:00:00,-,-,174.524,2022-04-14T20:00:00Z,Marblehead
4/14/2022,17:00:00,-,-,174.688,2022-04-14T21:00:00Z,Marblehead
4/14/2022,18:00:00,-,-,174.616,2022-04-14T22:00:00Z,Marblehead
4/14/2022,19:00:00,-,-,174.591,2022-04-14T23:00:00Z,Marblehead
4/14/2022,20:00:00,-,-,174.551,2022-04-15T00:00:00Z,Marblehead
4/14/2022,21:00:00,-,-,174.593,2022-04-15T01:00:00Z,Marblehead
4/14/2022,22:00:00,-,-,174.603,2022-04-15T02:00:00Z,Marblehead
4/14/2022,23:00:00,-,-,174.496,2022-04-15T03:00:00Z,Marblehead
4/15/2022,00:00:00,-,-,174.398,2022-04-15T04:00:00Z,Marblehead
4/15/2022,01:00:00,-,-,174.356,2022-04-15T05:00:00Z,Marblehead
4/15/2022,02:00:00,-,-,174.345,2022-04-15T06:00:00Z,Marblehead
4/15/2022,03:00:00,-,-,174.294,2022-04-15T07:00:00Z,Marblehead
4/15/2022,04:00:00,-,-,174.429,2022-04-15T08:00:00Z,Marblehead
4/15/2022,05:00:00,-,-,174.567,2022-04-15T09:00:00Z,Marblehead
4/15/2022,06:00:00,-,-,174.611,2022-04-15T10:00:00Z,Marblehead
4/15/2022,07:00:00,-,-,174.657,2022-04-15T11:00:00Z,Marblehead
4/15/2022,08:00:00,-,-,174.673,2022-04-15T12:00:00Z,Marblehead
4/15/2022,09:00:00,-,-,174.715,2022-04-15T13:00:00Z,Marblehead
4/15/2022,10:00:00,-,-,174.722,2022-04-15T14:00:00Z,Marblehead
4/15/2022,11:00:00,-,-,174.656,2022-04-15T15:00:00Z,Marblehead
4/15/2022,12:00:00,-,-,174.508,2022-04-15T16:00:00Z,Marblehead
4/15/2022,13:00:00,-,-,174.409,2022-04-15T17:00:00Z,Marblehead
4/15/2022,14:00:00,-,-,174.378,2022-04-15T18:00:00Z,Marblehead
4/15/2022,15:00:00,-,-,174.348,2022-04-15T19:00:00Z,Marblehead
4/15/2022,16:00:00,-,-,174.4,2022-04-15T20:00:00Z,Marblehead
4/15/2022,17:00:00,-,-,174.404,2022-04-15T21:00:00Z,Marblehead
4/15/2022,18:00:00,-,-,174.468,2022-04-15T22:00:00Z,Marblehead
4/15/2022,19:00:00,-,-,174.589,2022-04-15T23:00:00Z,Marblehead
4/15/2022,20:00:00,-,-,174.754,2022-04-16T00:00:00Z,Marblehead
4/15/2022,21:00:00,-,-,174.776,2022-04-16T01:00:00Z,Marblehead
4/15/2022,22:00:00,-,-,174.727,2022-04-16T02:00:00Z,Marblehead
4/15/2022,23:00:00,-,-,174.75,2022-04-16T03:00:00Z,Marblehead
4/16/2022,00:00:00,-,-,174.725,2022-04-16T04:00:00Z,Marblehead
4/16/2022,01:00:00,-,-,174.589,2022-04-16T05:00:00Z,Marblehead
4/16/2022,02:00:00,-,-,174.538,2022-04-16T06:00:00Z,Marblehead
4/16/2022,03:00:00,-,-,174.495,2022-04-16T07:00:00Z,Marblehead
4/16/2022,04:00:00,-,-,174.477,2022-04-16T08:00:00Z,Marblehead
4/16/2022,05:00:00,-,-,174.452,2022-04-16T09:00:00Z,Marblehead
4/16/2022,06:00:00,-,-,174.434,2022-04-16T10:00:00Z,Marblehead
4/16/2022,07:00:00,-,-,174.51,2022-04-16T11:00:00Z,Marblehead
4/16/2022,08:00:00,-,-,174.614,2022-04-16T12:00:00Z,Marblehead
4/16/2022,09:00:00,-,-,174.624,2022-04-16T13:00:00Z,Marblehead
4/16/2022,10:00:00,-,-,174.691,2022-04-16T14:00:00Z,Marblehead
4/16/2022,11:00:00,-,-,174.719,2022-04-16T15:00:00Z,Marblehead
4/16/2022,12:00:00,-,-,174.684,2022-04-16T16:00:00Z,Marblehead
4/16/2022,13:00:00,-,-,174.679,2022-04-16T17:00:00Z,Marblehead
4/16/2022,14:00:00,-,-,174.618,2022-04-16T18:00:00Z,Marblehead
4/16/2022,15:00:00,-,-,174.588,2022-04-16T19:00:00Z,Marblehead
4/16/2022,16:00:00,-,-,174.544,2022-04-16T20:00:00Z,Marblehead
4/16/2022,17:00:00,-,-,174.494,2022-04-16T21:00:00Z,Marblehead
4/16/2022,18:00:00,-,-,174.496,2022-04-16T22:00:00Z,Marblehead
4/16/2022,19:00:00,-,-,174.513,2022-04-16T23:00:00Z,Marblehead
4/16/2022,20:00:00,-,-,174.545,2022-04-17T00:00:00Z,Marblehead
4/16/2022,21:00:00,-,-,174.617,2022-04-17T01:00:00Z,Marblehead
4/16/2022,22:00:00,-,-,174.609,2022-04-17T02:00:00Z,Marblehead
4/16/2022,23:00:00,-,-,174.555,2022-04-17T03:00:00Z,Marblehead
4/17/2022,00:00:00,-,-,174.583,2022-04-17T04:00:00Z,Marblehead
4/17/2022,01:00:00,-,-,174.629,2022-04-17T05:00:00Z,Marblehead
4/17/2022,02:00:00,-,-,174.651,2022-04-17T06:00:00Z,Marblehead
4/17/2022,03:00:00,-,-,174.649,2022-04-17T07:00:00Z,Marblehead
4/17/2022,04:00:00,-,-,174.644,2022-04-17T08:00:00Z,Marblehead
4/17/2022,05:00:00,-,-,174.626,2022-04-17T09:00:00Z,Marblehead
4/17/2022,06:00:00,-,-,174.589,2022-04-17T10:00:00Z,Marblehead
4/17/2022,07:00:00,-,-,174.561,2022-04-17T11:00:00Z,Marblehead
4/17/2022,08:00:00,-,-,174.577,2022-04-17T12:00:00Z,Marblehead
4/17/2022,09:00:00,-,-,174.578,2022-04-17T13:00:00Z,Marblehead
4/17/2022,10:00:00,-,-,174.615,2022-04-17T14:00:00Z,Marblehead
4/17/2022,11:00:00,-,-,174.602,2022-04-17T15:00:00Z,Marblehead
4/17/2022,12:00:00,-,-,174.634,2022-04-17T16:00:00Z,Marblehead
4/17/2022,13:00:00,-,-,174.652,2022-04-17T17:00:00Z,Marblehead
4/17/2022,14:00:00,-,-,174.656,2022-04-17T18:00:00Z,Marblehead
4/17/2022,15:00:00,-,-,174.666,2022-04-17T19:00:00Z,Marblehead
4/17/2022,16:00:00,-,-,174.633,2022-04-17T20:00:00Z,Marblehead
4/17/2022,17:00:00,-,-,174.604,2022-04-17T21:00:00Z,Marblehead
4/17/2022,18:00:00,-,-,174.585,2022-04-17T22:00:00Z,Marblehead
4/17/2022,19:00:00,-,-,174.595,2022-04-17T23:00:00Z,Marblehead
4/17/2022,20:00:00,-,-,174.601,2022-04-18T00:00:00Z,Marblehead
4/17/2022,21:00:00,-,-,174.632,2022-04-18T01:00:00Z,Marblehead
4/17/2022,22:00:00,-,-,174.63,2022-04-18T02:00:00Z,Marblehead
4/17/2022,23:00:00,-,-,174.634,2022-04-18T03:00:00Z,Marblehead
4/18/2022,00:00:00,-,-,174.676,2022-04-18T04:00:00Z,Marblehead
4/18/2022,01:00:00,-,-,174.709,2022-04-18T05:00:00Z,Marblehead
4/18/2022,02:00:00,-,-,174.72,2022-04-18T06:00:00Z,Marblehead
4/18/2022,03:00:00,-,-,174.754,2022-04-18T07:00:00Z,Marblehead
4/18/2022,04:00:00,-,-,174.755,2022-04-18T08:00:00Z,Marblehead
4/18/2022,05:00:00,-,-,174.76,2022-04-18T09:00:00Z,Marblehead
4/18/2022,06:00:00,-,-,174.751,2022-04-18T10:00:00Z,Marblehead
4/18/2022,07:00:00,-,-,174.807,2022-04-18T11:00:00Z,Marblehead
4/18/2022,08:00:00,-,-,174.791,2022-04-18T12:00:00Z,Marblehead
4/18/2022,09:00:00,-,-,174.73,2022-04-18T13:00:00Z,Marblehead
4/18/2022,10:00:00,-,-,174.733,2022-04-18T14:00:00Z,Marblehead
4/18/2022,11:00:00,-,-,174.671,2022-04-18T15:00:00Z,Marblehead
4/18/2022,12:00:00,-,-,174.648,2022-04-18T16:00:00Z,Marblehead
4/18/2022,13:00:00,-,-,174.639,2022-04-18T17:00:00Z,Marblehead
4/18/2022,14:00:00,-,-,174.645,2022-04-18T18:00:00Z,Marblehead
4/18/2022,15:00:00,-,-,174.607,2022-04-18T19:00:00Z,Marblehead
4/18/2022,16:00:00,-,-,174.576,2022-04-18T20:00:00Z,Marblehead
4/18/2022,17:00:00,-,-,174.572,2022-04-18T21:00:00Z,Marblehead
4/18/2022,18:00:00,-,-,174.582,2022-04-18T22:00:00Z,Marblehead
4/18/2022,19:00:00,-,-,174.568,2022-04-18T23:00:00Z,Marblehead
4/18/2022,20:00:00,-,-,174.548,2022-04-19T00:00:00Z,Marblehead
4/18/2022,21:00:00,-,-,174.533,2022-04-19T01:00:00Z,Marblehead
4/18/2022,22:00:00,-,-,174.509,2022-04-19T02:00:00Z,Marblehead
4/18/2022,23:00:00,-,-,174.544,2022-04-19T03:00:00Z,Marblehead
4/19/2022,00:00:00,-,-,174.487,2022-04-19T04:00:00Z,Marblehead
4/19/2022,01:00:00,-,-,174.452,2022-04-19T05:00:00Z,Marblehead
4/19/2022,02:00:00,-,-,174.408,2022-04-19T06:00:00Z,Marblehead
4/19/2022,03:00:00,-,-,174.387,2022-04-19T07:00:00Z,Marblehead
4/19/2022,04:00:00,-,-,174.419,2022-04-19T08:00:00Z,Marblehead
4/19/2022,05:00:00,-,-,174.443,2022-04-19T09:00:00Z,Marblehead
4/19/2022,06:00:00,-,-,174.474,2022-04-19T10:00:00Z,Marblehead
4/19/2022,07:00:00,-,-,174.527,2022-04-19T11:00:00Z,Marblehead
4/19/2022,08:00:00,-,-,174.567,2022-04-19T12:00:00Z,Marblehead
4/19/2022,09:00:00,-,-,174.548,2022-04-19T13:00:00Z,Marblehead
4/19/2022,10:00:00,-,-,174.543,2022-04-19T14:00:00Z,Marblehead
4/19/2022,11:00:00,-,-,174.526,2022-04-19T15:00:00Z,Marblehead
4/19/2022,12:00:00,-,-,174.438,2022-04-19T16:00:00Z,Marblehead
4/19/2022,13:00:00,-,-,174.381,2022-04-19T17:00:00Z,Marblehead
4/19/2022,14:00:00,-,-,174.337,2022-04-19T18:00:00Z,Marblehead
4/19/2022,15:00:00,-,-,174.333,2022-04-19T19:00:00Z,Marblehead
4/19/2022,16:00:00,-,-,174.343,2022-04-19T20:00:00Z,Marblehead
4/19/2022,17:00:00,-,-,174.344,2022-04-19T21:00:00Z,Marblehead
4/19/2022,18:00:00,-,-,174.413,2022-04-19T22:00:00Z,Marblehead
4/19/2022,19:00:00,-,-,174.445,2022-04-19T23:00:00Z,Marblehead
4/19/2022,20:00:00,-,-,174.49,2022-04-20T00:00:00Z,Marblehead
4/19/2022,21:00:00,-,-,174.596,2022-04-20T01:00:00Z,Marblehead
4/19/2022,22:00:00,-,-,174.673,2022-04-20T02:00:00Z,Marblehead
4/19/2022,23:00:00,-,-,174.688,2022-04-20T03:00:00Z,Marblehead
4/20/2022,00:00:00,-,-,174.672,2022-04-20T04:00:00Z,Marblehead
4/20/2022,01:00:00,-,-,174.673,2022-04-20T05:00:00Z,Marblehead
4/20/2022,02:00:00,-,-,174.647,2022-04-20T06:00:00Z,Marblehead
4/20/2022,03:00:00,-,-,174.638,2022-04-20T07:00:00Z,Marblehead
4/20/2022,04:00:00,-,-,174.586,2022-04-20T08:00:00Z,Marblehead
4/20/2022,05:00:00,-,-,174.537,2022-04-20T09:00:00Z,Marblehead
4/20/2022,06:00:00,-,-,174.498,2022-04-20T10:00:00Z,Marblehead
4/20/2022,07:00:00,-,-,174.489,2022-04-20T11:00:00Z,Marblehead
4/20/2022,08:00:00,-,-,174.497,2022-04-20T12:00:00Z,Marblehead
4/20/2022,09:00:00,-,-,174.553,2022-04-20T13:00:00Z,Marblehead
4/20/2022,10:00:00,-,-,174.595,2022-04-20T14:00:00Z,Marblehead
4/20/2022,11:00:00,-,-,174.616,2022-04-20T15:00:00Z,Marblehead
4/20/2022,12:00:00,-,-,174.656,2022-04-20T16:00:00Z,Marblehead
4/20/2022,13:00:00,-,-,174.688,2022-04-20T17:00:00Z,Marblehead
4/20/2022,14:00:00,-,-,174.693,2022-04-20T18:00:00Z,Marblehead
4/20/2022,15:00:00,-,-,174.696,2022-04-20T19:00:00Z,Marblehead
4/20/2022,16:00:00,-,-,174.673,2022-04-20T20:00:00Z,Marblehead
4/20/2022,17:00:00,-,-,174.637,2022-04-20T21:00:00Z,Marblehead
4/20/2022,18:00:00,-,-,174.616,2022-04-20T22:00:00Z,Marblehead
4/20/2022,19:00:00,-,-,174.612,2022-04-20T23:00:00Z,Marblehead
4/20/2022,20:00:00,-,-,174.619,2022-04-21T00:00:00Z,Marblehead
4/20/2022,21:00:00,-,-,174.648,2022-04-21T01:00:00Z,Marblehead
4/20/2022,22:00:00,-,-,174.68,2022-04-21T02:00:00Z,Marblehead
4/20/2022,23:00:00,-,-,174.677,2022-04-21T03:00:00Z,Marblehead
4/21/2022,00:00:00,-,-,174.739,2022-04-21T04:00:00Z,Marblehead
4/21/2022,01:00:00,-,-,174.729,2022-04-21T05:00:00Z,Marblehead
4/21/2022,02:00:00,-,-,174.691,2022-04-21T06:00:00Z,Marblehead
4/21/2022,03:00:00,-,-,174.659,2022-04-21T07:00:00Z,Marblehead
4/21/2022,04:00:00,-,-,174.652,2022-04-21T08:00:00Z,Marblehead
4/21/2022,05:00:00,-,-,174.594,2022-04-21T09:00:00Z,Marblehead
4/21/2022,06:00:00,-,-,174.51,2022-04-21T10:00:00Z,Marblehead
4/21/2022,07:00:00,-,-,174.476,2022-04-21T11:00:00Z,Marblehead
4/21/2022,08:00:00,-,-,174.449,2022-04-21T12:00:00Z,Marblehead
4/21/2022,09:00:00,-,-,174.422,2022-04-21T13:00:00Z,Marblehead
4/21/2022,10:00:00,-,-,174.428,2022-04-21T14:00:00Z,Marblehead
4/21/2022,11:00:00,-,-,174.478,2022-04-21T15:00:00Z,Marblehead
4/21/2022,12:00:00,-,-,174.458,2022-04-21T16:00:00Z,Marblehead
4/21/2022,13:00:00,-,-,174.542,2022-04-21T17:00:00Z,Marblehead
4/21/2022,14:00:00,-,-,174.595,2022-04-21T18:00:00Z,Marblehead
4/21/2022,15:00:00,-,-,174.539,2022-04-21T19:00:00Z,Marblehead
4/21/2022,16:00:00,-,-,174.54,2022-04-21T20:00:00Z,Marblehead
4/21/2022,17:00:00,-,-,174.6,2022-04-21T21:00:00Z,Marblehead
4/21/2022,18:00:00,-,-,174.596,2022-04-21T22:00:00Z,Marblehead
4/21/2022,19:00:00,-,-,174.56,2022-04-21T23:00:00Z,Marblehead
4/21/2022,20:00:00,-,-,174.572,2022-04-22T00:00:00Z,Marblehead
4/21/2022,21:00:00,-,-,174.565,2022-04-22T01:00:00Z,Marblehead
4/21/2022,22:00:00,-,-,174.565,2022-04-22T02:00:00Z,Marblehead
